date,value
2000-07-07T09:00:00Z,36898
2000-07-07T09:30:00Z,37056
2000-07-07T10:00:00Z,37165
2000-07-07T10:30:00Z,37294
2000-07-07T11:00:00Z,37516
2000-07-07T11:30:00Z,37537
2000-07-07T12:00:00Z,37478
2000-07-07T12:30:00Z,36905
2000-07-07T13:00:00Z,36316
2000-07-07T13:30:00Z,36081
2000-07-07T14:00:00Z,35478
2000-07-07T14:30:00Z,35101
2000-07-07T15:00:00Z,34944
2000-07-07T15:30:00Z,34929
2000-07-07T16:00:00Z,35327
2000-07-07T16:30:00Z,35498
2000-07-07T17:00:00Z,35065
2000-07-07T17:30:00Z,34315
2000-07-07T18:00:00Z,33258
2000-07-07T18:30:00Z,32375
2000-07-07T19:00:00Z,31716
2000-07-07T19:30:00Z,30629
2000-07-07T20:00:00Z,29779
2000-07-07T20:30:00Z,29340
2000-07-07T21:00:00Z,29324
2000-07-07T21:30:00Z,29776
2000-07-07T22:00:00Z,29963
2000-07-07T22:30:00Z,29024
2000-07-07T23:00:00Z,27300
2000-07-07T23:30:00Z,25726
2000-07-08T00:00:00Z,24204
2000-07-08T00:30:00Z,23325
2000-07-08T01:00:00Z,23000
2000-07-08T01:30:00Z,23044
2000-07-08T02:00:00Z,22515
2000-07-08T02:30:00Z,22123
2000-07-08T03:00:00Z,21767
2000-07-08T03:30:00Z,21659
2000-07-08T04:00:00Z,21418
2000-07-08T04:30:00Z,21029
2000-07-08T05:00:00Z,20726
2000-07-08T05:30:00Z,20909
2000-07-08T06:00:00Z,21885
2000-07-08T06:30:00Z,23052
2000-07-08T07:00:00Z,24710
2000-07-08T07:30:00Z,26360
2000-07-08T08:00:00Z,28141
2000-07-08T08:30:00Z,29612
2000-07-08T09:00:00Z,30662
2000-07-08T09:30:00Z,31096
2000-07-08T10:00:00Z,31292
2000-07-08T10:30:00Z,31464
2000-07-08T11:00:00Z,31393
2000-07-08T11:30:00Z,31269
2000-07-08T12:00:00Z,30742
2000-07-08T12:30:00Z,30282
2000-07-08T13:00:00Z,29564
2000-07-08T13:30:00Z,29052
2000-07-08T14:00:00Z,28800
2000-07-08T14:30:00Z,28266
2000-07-08T15:00:00Z,28042
2000-07-08T15:30:00Z,27744
2000-07-08T16:00:00Z,28022
2000-07-08T16:30:00Z,28777
2000-07-08T17:00:00Z,29265
2000-07-08T17:30:00Z,29112
2000-07-08T18:00:00Z,29024
2000-07-08T18:30:00Z,28670
2000-07-08T19:00:00Z,28278
2000-07-08T19:30:00Z,27954
2000-07-08T20:00:00Z,27769
2000-07-08T20:30:00Z,27266
2000-07-08T21:00:00Z,27354
2000-07-08T21:30:00Z,27792
2000-07-08T22:00:00Z,27328
2000-07-08T22:30:00Z,26650
2000-07-08T23:00:00Z,25350
2000-07-08T23:30:00Z,24166
2000-07-09T00:00:00Z,22823
2000-07-09T00:30:00Z,21928
2000-07-09T01:00:00Z,21880
2000-07-09T01:30:00Z,21835
2000-07-09T02:00:00Z,21337
2000-07-09T02:30:00Z,20910
2000-07-09T03:00:00Z,20662
2000-07-09T03:30:00Z,20406
2000-07-09T04:00:00Z,20262
2000-07-09T04:30:00Z,19830
2000-07-09T05:00:00Z,19438
2000-07-09T05:30:00Z,19419
2000-07-09T06:00:00Z,20138
2000-07-09T06:30:00Z,20625
2000-07-09T07:00:00Z,21517
2000-07-09T07:30:00Z,22611
2000-07-09T08:00:00Z,24061
2000-07-09T08:30:00Z,25219
2000-07-09T09:00:00Z,26549
2000-07-09T09:30:00Z,27609
2000-07-09T10:00:00Z,28951
2000-07-09T10:30:00Z,29592
2000-07-09T11:00:00Z,30153
2000-07-09T11:30:00Z,30634
2000-07-09T12:00:00Z,31033
2000-07-09T12:30:00Z,30704
2000-07-09T13:00:00Z,29870
2000-07-09T13:30:00Z,29244
2000-07-09T14:00:00Z,28944
2000-07-09T14:30:00Z,28578
2000-07-09T15:00:00Z,28295
2000-07-09T15:30:00Z,28170
2000-07-09T16:00:00Z,28448
2000-07-09T16:30:00Z,28772
2000-07-09T17:00:00Z,28856
2000-07-09T17:30:00Z,28824
2000-07-09T18:00:00Z,28702
2000-07-09T18:30:00Z,28426
2000-07-09T19:00:00Z,28269
2000-07-09T19:30:00Z,28094
2000-07-09T20:00:00Z,28196
2000-07-09T20:30:00Z,27913
2000-07-09T21:00:00Z,28361
2000-07-09T21:30:00Z,29118
2000-07-09T22:00:00Z,29093
2000-07-09T22:30:00Z,27596
2000-07-09T23:00:00Z,25651
2000-07-09T23:30:00Z,23892
2000-07-10T00:00:00Z,22387
2000-07-10T00:30:00Z,21817
2000-07-10T01:00:00Z,22012
2000-07-10T01:30:00Z,22081
2000-07-10T02:00:00Z,21839
2000-07-10T02:30:00Z,21599
2000-07-10T03:00:00Z,21460
2000-07-10T03:30:00Z,21442
2000-07-10T04:00:00Z,21353
2000-07-10T04:30:00Z,21143
2000-07-10T05:00:00Z,21307
2000-07-10T05:30:00Z,22058
2000-07-10T06:00:00Z,24474
2000-07-10T06:30:00Z,27218
2000-07-10T07:00:00Z,30787
2000-07-10T07:30:00Z,33457
2000-07-10T08:00:00Z,35273
2000-07-10T08:30:00Z,36011
2000-07-10T09:00:00Z,36866
2000-07-10T09:30:00Z,37346
2000-07-10T10:00:00Z,37510
2000-07-10T10:30:00Z,37825
2000-07-10T11:00:00Z,38248
2000-07-10T11:30:00Z,38518
2000-07-10T12:00:00Z,38621
2000-07-10T12:30:00Z,38270
2000-07-10T13:00:00Z,37907
2000-07-10T13:30:00Z,37766
2000-07-10T14:00:00Z,37646
2000-07-10T14:30:00Z,37477
2000-07-10T15:00:00Z,37261
2000-07-10T15:30:00Z,37766
2000-07-10T16:00:00Z,38302
2000-07-10T16:30:00Z,38496
2000-07-10T17:00:00Z,38279
2000-07-10T17:30:00Z,37451
2000-07-10T18:00:00Z,36435
2000-07-10T18:30:00Z,35601
2000-07-10T19:00:00Z,34543
2000-07-10T19:30:00Z,33925
2000-07-10T20:00:00Z,33161
2000-07-10T20:30:00Z,32709
2000-07-10T21:00:00Z,32881
2000-07-10T21:30:00Z,32719
2000-07-10T22:00:00Z,32030
2000-07-10T22:30:00Z,30569
2000-07-10T23:00:00Z,28389
2000-07-10T23:30:00Z,26384
2000-07-11T00:00:00Z,24822
2000-07-11T00:30:00Z,24126
2000-07-11T01:00:00Z,24296
2000-07-11T01:30:00Z,24461
2000-07-11T02:00:00Z,24172
2000-07-11T02:30:00Z,23917
2000-07-11T03:00:00Z,23664
2000-07-11T03:30:00Z,23528
2000-07-11T04:00:00Z,23498
2000-07-11T04:30:00Z,23108
2000-07-11T05:00:00Z,23044
2000-07-11T05:30:00Z,23585
2000-07-11T06:00:00Z,25750
2000-07-11T06:30:00Z,28353
2000-07-11T07:00:00Z,31634
2000-07-11T07:30:00Z,34080
2000-07-11T08:00:00Z,35646
2000-07-11T08:30:00Z,36079
2000-07-11T09:00:00Z,36758
2000-07-11T09:30:00Z,36958
2000-07-11T10:00:00Z,37169
2000-07-11T10:30:00Z,37410
2000-07-11T11:00:00Z,37601
2000-07-11T11:30:00Z,37773
2000-07-11T12:00:00Z,37672
2000-07-11T12:30:00Z,37245
2000-07-11T13:00:00Z,36995
2000-07-11T13:30:00Z,36519
2000-07-11T14:00:00Z,36533
2000-07-11T14:30:00Z,36464
2000-07-11T15:00:00Z,36274
2000-07-11T15:30:00Z,36577
2000-07-11T16:00:00Z,37042
2000-07-11T16:30:00Z,37242
2000-07-11T17:00:00Z,36996
2000-07-11T17:30:00Z,36020
2000-07-11T18:00:00Z,34759
2000-07-11T18:30:00Z,33932
2000-07-11T19:00:00Z,33001
2000-07-11T19:30:00Z,32254
2000-07-11T20:00:00Z,31581
2000-07-11T20:30:00Z,31270
2000-07-11T21:00:00Z,31776
2000-07-11T21:30:00Z,32287
2000-07-11T22:00:00Z,32117
2000-07-11T22:30:00Z,30604
2000-07-11T23:00:00Z,28597
2000-07-11T23:30:00Z,26528
2000-07-12T00:00:00Z,24897
2000-07-12T00:30:00Z,24117
2000-07-12T01:00:00Z,24330
2000-07-12T01:30:00Z,24524
2000-07-12T02:00:00Z,24179
2000-07-12T02:30:00Z,23915
2000-07-12T03:00:00Z,23877
2000-07-12T03:30:00Z,23725
2000-07-12T04:00:00Z,23499
2000-07-12T04:30:00Z,23077
2000-07-12T05:00:00Z,22919
2000-07-12T05:30:00Z,23596
2000-07-12T06:00:00Z,25786
2000-07-12T06:30:00Z,28277
2000-07-12T07:00:00Z,31689
2000-07-12T07:30:00Z,33984
2000-07-12T08:00:00Z,35449
2000-07-12T08:30:00Z,35832
2000-07-12T09:00:00Z,36526
2000-07-12T09:30:00Z,36882
2000-07-12T10:00:00Z,36959
2000-07-12T10:30:00Z,37105
2000-07-12T11:00:00Z,37355
2000-07-12T11:30:00Z,37510
2000-07-12T12:00:00Z,37519
2000-07-12T12:30:00Z,37159
2000-07-12T13:00:00Z,36810
2000-07-12T13:30:00Z,36474
2000-07-12T14:00:00Z,36565
2000-07-12T14:30:00Z,36459
2000-07-12T15:00:00Z,36267
2000-07-12T15:30:00Z,36585
2000-07-12T16:00:00Z,37062
2000-07-12T16:30:00Z,37301
2000-07-12T17:00:00Z,37110
2000-07-12T17:30:00Z,36312
2000-07-12T18:00:00Z,35274
2000-07-12T18:30:00Z,34483
2000-07-12T19:00:00Z,33804
2000-07-12T19:30:00Z,33187
2000-07-12T20:00:00Z,32918
2000-07-12T20:30:00Z,32800
2000-07-12T21:00:00Z,32820
2000-07-12T21:30:00Z,32686
2000-07-12T22:00:00Z,31877
2000-07-12T22:30:00Z,30754
2000-07-12T23:00:00Z,28729
2000-07-12T23:30:00Z,26781
2000-07-13T00:00:00Z,25257
2000-07-13T00:30:00Z,24292
2000-07-13T01:00:00Z,24519
2000-07-13T01:30:00Z,24610
2000-07-13T02:00:00Z,24207
2000-07-13T02:30:00Z,23882
2000-07-13T03:00:00Z,23748
2000-07-13T03:30:00Z,23692
2000-07-13T04:00:00Z,23602
2000-07-13T04:30:00Z,23299
2000-07-13T05:00:00Z,23493
2000-07-13T05:30:00Z,23934
2000-07-13T06:00:00Z,26095
2000-07-13T06:30:00Z,28615
2000-07-13T07:00:00Z,32005
2000-07-13T07:30:00Z,34393
2000-07-13T08:00:00Z,35901
2000-07-13T08:30:00Z,36370
2000-07-13T09:00:00Z,37303
2000-07-13T09:30:00Z,37585
2000-07-13T10:00:00Z,37565
2000-07-13T10:30:00Z,37943
2000-07-13T11:00:00Z,37990
2000-07-13T11:30:00Z,38062
2000-07-13T12:00:00Z,38124
2000-07-13T12:30:00Z,37692
2000-07-13T13:00:00Z,37429
2000-07-13T13:30:00Z,37067
2000-07-13T14:00:00Z,37005
2000-07-13T14:30:00Z,36949
2000-07-13T15:00:00Z,36646
2000-07-13T15:30:00Z,37019
2000-07-13T16:00:00Z,37402
2000-07-13T16:30:00Z,37476
2000-07-13T17:00:00Z,37062
2000-07-13T17:30:00Z,36292
2000-07-13T18:00:00Z,35247
2000-07-13T18:30:00Z,34449
2000-07-13T19:00:00Z,33822
2000-07-13T19:30:00Z,32999
2000-07-13T20:00:00Z,32569
2000-07-13T20:30:00Z,32485
2000-07-13T21:00:00Z,32879
2000-07-13T21:30:00Z,32866
2000-07-13T22:00:00Z,32106
2000-07-13T22:30:00Z,30590
2000-07-13T23:00:00Z,28500
2000-07-13T23:30:00Z,26640
2000-07-14T00:00:00Z,25050
2000-07-14T00:30:00Z,24352
2000-07-14T01:00:00Z,24382
2000-07-14T01:30:00Z,24432
2000-07-14T02:00:00Z,24041
2000-07-14T02:30:00Z,23871
2000-07-14T03:00:00Z,23754
2000-07-14T03:30:00Z,23547
2000-07-14T04:00:00Z,23380
2000-07-14T04:30:00Z,23043
2000-07-14T05:00:00Z,23089
2000-07-14T05:30:00Z,23586
2000-07-14T06:00:00Z,25660
2000-07-14T06:30:00Z,28125
2000-07-14T07:00:00Z,31541
2000-07-14T07:30:00Z,33932
2000-07-14T08:00:00Z,35554
2000-07-14T08:30:00Z,36040
2000-07-14T09:00:00Z,36630
2000-07-14T09:30:00Z,36857
2000-07-14T10:00:00Z,36971
2000-07-14T10:30:00Z,37020
2000-07-14T11:00:00Z,37181
2000-07-14T11:30:00Z,37304
2000-07-14T12:00:00Z,37487
2000-07-14T12:30:00Z,36880
2000-07-14T13:00:00Z,36159
2000-07-14T13:30:00Z,35654
2000-07-14T14:00:00Z,35564
2000-07-14T14:30:00Z,35302
2000-07-14T15:00:00Z,34901
2000-07-14T15:30:00Z,34910
2000-07-14T16:00:00Z,35229
2000-07-14T16:30:00Z,35529
2000-07-14T17:00:00Z,35253
2000-07-14T17:30:00Z,34636
2000-07-14T18:00:00Z,33774
2000-07-14T18:30:00Z,33031
2000-07-14T19:00:00Z,32090
2000-07-14T19:30:00Z,31084
2000-07-14T20:00:00Z,30377
2000-07-14T20:30:00Z,29800
2000-07-14T21:00:00Z,29891
2000-07-14T21:30:00Z,30297
2000-07-14T22:00:00Z,30087
2000-07-14T22:30:00Z,29109
2000-07-14T23:00:00Z,27248
2000-07-14T23:30:00Z,25675
2000-07-15T00:00:00Z,24173
2000-07-15T00:30:00Z,23461
2000-07-15T01:00:00Z,23473
2000-07-15T01:30:00Z,23536
2000-07-15T02:00:00Z,22979
2000-07-15T02:30:00Z,22600
2000-07-15T03:00:00Z,22224
2000-07-15T03:30:00Z,21999
2000-07-15T04:00:00Z,21842
2000-07-15T04:30:00Z,21230
2000-07-15T05:00:00Z,20984
2000-07-15T05:30:00Z,21009
2000-07-15T06:00:00Z,22206
2000-07-15T06:30:00Z,23293
2000-07-15T07:00:00Z,25031
2000-07-15T07:30:00Z,26663
2000-07-15T08:00:00Z,28460
2000-07-15T08:30:00Z,29684
2000-07-15T09:00:00Z,30672
2000-07-15T09:30:00Z,31072
2000-07-15T10:00:00Z,31512
2000-07-15T10:30:00Z,31397
2000-07-15T11:00:00Z,31348
2000-07-15T11:30:00Z,31058
2000-07-15T12:00:00Z,30639
2000-07-15T12:30:00Z,30135
2000-07-15T13:00:00Z,29432
2000-07-15T13:30:00Z,28907
2000-07-15T14:00:00Z,28471
2000-07-15T14:30:00Z,28126
2000-07-15T15:00:00Z,27925
2000-07-15T15:30:00Z,27809
2000-07-15T16:00:00Z,27954
2000-07-15T16:30:00Z,28318
2000-07-15T17:00:00Z,28834
2000-07-15T17:30:00Z,28724
2000-07-15T18:00:00Z,28518
2000-07-15T18:30:00Z,28181
2000-07-15T19:00:00Z,27605
2000-07-15T19:30:00Z,27165
2000-07-15T20:00:00Z,26661
2000-07-15T20:30:00Z,26316
2000-07-15T21:00:00Z,26514
2000-07-15T21:30:00Z,27119
2000-07-15T22:00:00Z,27223
2000-07-15T22:30:00Z,26513
2000-07-15T23:00:00Z,25354
2000-07-15T23:30:00Z,23947
2000-07-16T00:00:00Z,22782
2000-07-16T00:30:00Z,22034
2000-07-16T01:00:00Z,22004
2000-07-16T01:30:00Z,21934
2000-07-16T02:00:00Z,21541
2000-07-16T02:30:00Z,21189
2000-07-16T03:00:00Z,20806
2000-07-16T03:30:00Z,20556
2000-07-16T04:00:00Z,20390
2000-07-16T04:30:00Z,19881
2000-07-16T05:00:00Z,19496
2000-07-16T05:30:00Z,19418
2000-07-16T06:00:00Z,19949
2000-07-16T06:30:00Z,20714
2000-07-16T07:00:00Z,21604
2000-07-16T07:30:00Z,22589
2000-07-16T08:00:00Z,23902
2000-07-16T08:30:00Z,25052
2000-07-16T09:00:00Z,26384
2000-07-16T09:30:00Z,27504
2000-07-16T10:00:00Z,28492
2000-07-16T10:30:00Z,29177
2000-07-16T11:00:00Z,29732
2000-07-16T11:30:00Z,29982
2000-07-16T12:00:00Z,30197
2000-07-16T12:30:00Z,29994
2000-07-16T13:00:00Z,29104
2000-07-16T13:30:00Z,28063
2000-07-16T14:00:00Z,27510
2000-07-16T14:30:00Z,27184
2000-07-16T15:00:00Z,27021
2000-07-16T15:30:00Z,26775
2000-07-16T16:00:00Z,26879
2000-07-16T16:30:00Z,27097
2000-07-16T17:00:00Z,27143
2000-07-16T17:30:00Z,27119
2000-07-16T18:00:00Z,27142
2000-07-16T18:30:00Z,27110
2000-07-16T19:00:00Z,27107
2000-07-16T19:30:00Z,26775
2000-07-16T20:00:00Z,26886
2000-07-16T20:30:00Z,26834
2000-07-16T21:00:00Z,27667
2000-07-16T21:30:00Z,28552
2000-07-16T22:00:00Z,28495
2000-07-16T22:30:00Z,27452
2000-07-16T23:00:00Z,25565
2000-07-16T23:30:00Z,23764
2000-07-17T00:00:00Z,22421
2000-07-17T00:30:00Z,21724
2000-07-17T01:00:00Z,21844
2000-07-17T01:30:00Z,22095
2000-07-17T02:00:00Z,21862
2000-07-17T02:30:00Z,21554
2000-07-17T03:00:00Z,21466
2000-07-17T03:30:00Z,21428
2000-07-17T04:00:00Z,21326
2000-07-17T04:30:00Z,21131
2000-07-17T05:00:00Z,21356
2000-07-17T05:30:00Z,22078
2000-07-17T06:00:00Z,24352
2000-07-17T06:30:00Z,27030
2000-07-17T07:00:00Z,30528
2000-07-17T07:30:00Z,33059
2000-07-17T08:00:00Z,34851
2000-07-17T08:30:00Z,35312
2000-07-17T09:00:00Z,36154
2000-07-17T09:30:00Z,36505
2000-07-17T10:00:00Z,36568
2000-07-17T10:30:00Z,36774
2000-07-17T11:00:00Z,37118
2000-07-17T11:30:00Z,37178
2000-07-17T12:00:00Z,37214
2000-07-17T12:30:00Z,36869
2000-07-17T13:00:00Z,36460
2000-07-17T13:30:00Z,36140
2000-07-17T14:00:00Z,36118
2000-07-17T14:30:00Z,35976
2000-07-17T15:00:00Z,35708
2000-07-17T15:30:00Z,36061
2000-07-17T16:00:00Z,36546
2000-07-17T16:30:00Z,36640
2000-07-17T17:00:00Z,36326
2000-07-17T17:30:00Z,35617
2000-07-17T18:00:00Z,34407
2000-07-17T18:30:00Z,33339
2000-07-17T19:00:00Z,32612
2000-07-17T19:30:00Z,31904
2000-07-17T20:00:00Z,30899
2000-07-17T20:30:00Z,31018
2000-07-17T21:00:00Z,31444
2000-07-17T21:30:00Z,32118
2000-07-17T22:00:00Z,31907
2000-07-17T22:30:00Z,30526
2000-07-17T23:00:00Z,28336
2000-07-17T23:30:00Z,26355
2000-07-18T00:00:00Z,24734
2000-07-18T00:30:00Z,24085
2000-07-18T01:00:00Z,24069
2000-07-18T01:30:00Z,24101
2000-07-18T02:00:00Z,23761
2000-07-18T02:30:00Z,23408
2000-07-18T03:00:00Z,23348
2000-07-18T03:30:00Z,23215
2000-07-18T04:00:00Z,23144
2000-07-18T04:30:00Z,22998
2000-07-18T05:00:00Z,22906
2000-07-18T05:30:00Z,23350
2000-07-18T06:00:00Z,25446
2000-07-18T06:30:00Z,27975
2000-07-18T07:00:00Z,31231
2000-07-18T07:30:00Z,33490
2000-07-18T08:00:00Z,35026
2000-07-18T08:30:00Z,35632
2000-07-18T09:00:00Z,36220
2000-07-18T09:30:00Z,36620
2000-07-18T10:00:00Z,36723
2000-07-18T10:30:00Z,36903
2000-07-18T11:00:00Z,36974
2000-07-18T11:30:00Z,37261
2000-07-18T12:00:00Z,37289
2000-07-18T12:30:00Z,36930
2000-07-18T13:00:00Z,36633
2000-07-18T13:30:00Z,36432
2000-07-18T14:00:00Z,36440
2000-07-18T14:30:00Z,36248
2000-07-18T15:00:00Z,36290
2000-07-18T15:30:00Z,36496
2000-07-18T16:00:00Z,36996
2000-07-18T16:30:00Z,37118
2000-07-18T17:00:00Z,36876
2000-07-18T17:30:00Z,35845
2000-07-18T18:00:00Z,34725
2000-07-18T18:30:00Z,33861
2000-07-18T19:00:00Z,32843
2000-07-18T19:30:00Z,32012
2000-07-18T20:00:00Z,31430
2000-07-18T20:30:00Z,31386
2000-07-18T21:00:00Z,31681
2000-07-18T21:30:00Z,32285
2000-07-18T22:00:00Z,32111
2000-07-18T22:30:00Z,30656
2000-07-18T23:00:00Z,28577
2000-07-18T23:30:00Z,26503
2000-07-19T00:00:00Z,25097
2000-07-19T00:30:00Z,24328
2000-07-19T01:00:00Z,24180
2000-07-19T01:30:00Z,24265
2000-07-19T02:00:00Z,23924
2000-07-19T02:30:00Z,23566
2000-07-19T03:00:00Z,23332
2000-07-19T03:30:00Z,23302
2000-07-19T04:00:00Z,23252
2000-07-19T04:30:00Z,23072
2000-07-19T05:00:00Z,22909
2000-07-19T05:30:00Z,23491
2000-07-19T06:00:00Z,25587
2000-07-19T06:30:00Z,27993
2000-07-19T07:00:00Z,31313
2000-07-19T07:30:00Z,33752
2000-07-19T08:00:00Z,35371
2000-07-19T08:30:00Z,35944
2000-07-19T09:00:00Z,36773
2000-07-19T09:30:00Z,36978
2000-07-19T10:00:00Z,36973
2000-07-19T10:30:00Z,37072
2000-07-19T11:00:00Z,37051
2000-07-19T11:30:00Z,37318
2000-07-19T12:00:00Z,37513
2000-07-19T12:30:00Z,37156
2000-07-19T13:00:00Z,36774
2000-07-19T13:30:00Z,36567
2000-07-19T14:00:00Z,36449
2000-07-19T14:30:00Z,36343
2000-07-19T15:00:00Z,36090
2000-07-19T15:30:00Z,36426
2000-07-19T16:00:00Z,36812
2000-07-19T16:30:00Z,36980
2000-07-19T17:00:00Z,36662
2000-07-19T17:30:00Z,35654
2000-07-19T18:00:00Z,34351
2000-07-19T18:30:00Z,33697
2000-07-19T19:00:00Z,32613
2000-07-19T19:30:00Z,31711
2000-07-19T20:00:00Z,31450
2000-07-19T20:30:00Z,31103
2000-07-19T21:00:00Z,31332
2000-07-19T21:30:00Z,31917
2000-07-19T22:00:00Z,31781
2000-07-19T22:30:00Z,30581
2000-07-19T23:00:00Z,28726
2000-07-19T23:30:00Z,27009
2000-07-20T00:00:00Z,25316
2000-07-20T00:30:00Z,24548
2000-07-20T01:00:00Z,24480
2000-07-20T01:30:00Z,24308
2000-07-20T02:00:00Z,24028
2000-07-20T02:30:00Z,23725
2000-07-20T03:00:00Z,23537
2000-07-20T03:30:00Z,23472
2000-07-20T04:00:00Z,23452
2000-07-20T04:30:00Z,23209
2000-07-20T05:00:00Z,23207
2000-07-20T05:30:00Z,23616
2000-07-20T06:00:00Z,25862
2000-07-20T06:30:00Z,28298
2000-07-20T07:00:00Z,31361
2000-07-20T07:30:00Z,33843
2000-07-20T08:00:00Z,35585
2000-07-20T08:30:00Z,36274
2000-07-20T09:00:00Z,36993
2000-07-20T09:30:00Z,37242
2000-07-20T10:00:00Z,37304
2000-07-20T10:30:00Z,37390
2000-07-20T11:00:00Z,37603
2000-07-20T11:30:00Z,37711
2000-07-20T12:00:00Z,37606
2000-07-20T12:30:00Z,37214
2000-07-20T13:00:00Z,36938
2000-07-20T13:30:00Z,36825
2000-07-20T14:00:00Z,36834
2000-07-20T14:30:00Z,36712
2000-07-20T15:00:00Z,36546
2000-07-20T15:30:00Z,36786
2000-07-20T16:00:00Z,37042
2000-07-20T16:30:00Z,37216
2000-07-20T17:00:00Z,36708
2000-07-20T17:30:00Z,35737
2000-07-20T18:00:00Z,34684
2000-07-20T18:30:00Z,33970
2000-07-20T19:00:00Z,32902
2000-07-20T19:30:00Z,31870
2000-07-20T20:00:00Z,31381
2000-07-20T20:30:00Z,31149
2000-07-20T21:00:00Z,31595
2000-07-20T21:30:00Z,32431
2000-07-20T22:00:00Z,32026
2000-07-20T22:30:00Z,30680
2000-07-20T23:00:00Z,28690
2000-07-20T23:30:00Z,26598
2000-07-21T00:00:00Z,25163
2000-07-21T00:30:00Z,24438
2000-07-21T01:00:00Z,24145
2000-07-21T01:30:00Z,23965
2000-07-21T02:00:00Z,23674
2000-07-21T02:30:00Z,23347
2000-07-21T03:00:00Z,23177
2000-07-21T03:30:00Z,23117
2000-07-21T04:00:00Z,23008
2000-07-21T04:30:00Z,22778
2000-07-21T05:00:00Z,22633
2000-07-21T05:30:00Z,23081
2000-07-21T06:00:00Z,25184
2000-07-21T06:30:00Z,27593
2000-07-21T07:00:00Z,30702
2000-07-21T07:30:00Z,33104
2000-07-21T08:00:00Z,34820
2000-07-21T08:30:00Z,35496
2000-07-21T09:00:00Z,36326
2000-07-21T09:30:00Z,36505
2000-07-21T10:00:00Z,36678
2000-07-21T10:30:00Z,36890
2000-07-21T11:00:00Z,36892
2000-07-21T11:30:00Z,37020
2000-07-21T12:00:00Z,36845
2000-07-21T12:30:00Z,36321
2000-07-21T13:00:00Z,35868
2000-07-21T13:30:00Z,35555
2000-07-21T14:00:00Z,35385
2000-07-21T14:30:00Z,35109
2000-07-21T15:00:00Z,34850
2000-07-21T15:30:00Z,34972
2000-07-21T16:00:00Z,35122
2000-07-21T16:30:00Z,35141
2000-07-21T17:00:00Z,34713
2000-07-21T17:30:00Z,33882
2000-07-21T18:00:00Z,32938
2000-07-21T18:30:00Z,32034
2000-07-21T19:00:00Z,31020
2000-07-21T19:30:00Z,30197
2000-07-21T20:00:00Z,29527
2000-07-21T20:30:00Z,29055
2000-07-21T21:00:00Z,29407
2000-07-21T21:30:00Z,30121
2000-07-21T22:00:00Z,29997
2000-07-21T22:30:00Z,28810
2000-07-21T23:00:00Z,27115
2000-07-21T23:30:00Z,25592
2000-07-22T00:00:00Z,24187
2000-07-22T00:30:00Z,23142
2000-07-22T01:00:00Z,22938
2000-07-22T01:30:00Z,22665
2000-07-22T02:00:00Z,22161
2000-07-22T02:30:00Z,21630
2000-07-22T03:00:00Z,21378
2000-07-22T03:30:00Z,21229
2000-07-22T04:00:00Z,21101
2000-07-22T04:30:00Z,20737
2000-07-22T05:00:00Z,20523
2000-07-22T05:30:00Z,20506
2000-07-22T06:00:00Z,21498
2000-07-22T06:30:00Z,22577
2000-07-22T07:00:00Z,24152
2000-07-22T07:30:00Z,25606
2000-07-22T08:00:00Z,27360
2000-07-22T08:30:00Z,28560
2000-07-22T09:00:00Z,29677
2000-07-22T09:30:00Z,30179
2000-07-22T10:00:00Z,30298
2000-07-22T10:30:00Z,30321
2000-07-22T11:00:00Z,30336
2000-07-22T11:30:00Z,30105
2000-07-22T12:00:00Z,29755
2000-07-22T12:30:00Z,29411
2000-07-22T13:00:00Z,28656
2000-07-22T13:30:00Z,27992
2000-07-22T14:00:00Z,27600
2000-07-22T14:30:00Z,27304
2000-07-22T15:00:00Z,27049
2000-07-22T15:30:00Z,26967
2000-07-22T16:00:00Z,27127
2000-07-22T16:30:00Z,27538
2000-07-22T17:00:00Z,27917
2000-07-22T17:30:00Z,27958
2000-07-22T18:00:00Z,27588
2000-07-22T18:30:00Z,27425
2000-07-22T19:00:00Z,27008
2000-07-22T19:30:00Z,26673
2000-07-22T20:00:00Z,26142
2000-07-22T20:30:00Z,26085
2000-07-22T21:00:00Z,26687
2000-07-22T21:30:00Z,27249
2000-07-22T22:00:00Z,26797
2000-07-22T22:30:00Z,25910
2000-07-22T23:00:00Z,24683
2000-07-22T23:30:00Z,23459
2000-07-23T00:00:00Z,22227
2000-07-23T00:30:00Z,21495
2000-07-23T01:00:00Z,21310
2000-07-23T01:30:00Z,21086
2000-07-23T02:00:00Z,20684
2000-07-23T02:30:00Z,20264
2000-07-23T03:00:00Z,19973
2000-07-23T03:30:00Z,19806
2000-07-23T04:00:00Z,19581
2000-07-23T04:30:00Z,19383
2000-07-23T05:00:00Z,19109
2000-07-23T05:30:00Z,18869
2000-07-23T06:00:00Z,19428
2000-07-23T06:30:00Z,20015
2000-07-23T07:00:00Z,20768
2000-07-23T07:30:00Z,21720
2000-07-23T08:00:00Z,22900
2000-07-23T08:30:00Z,24092
2000-07-23T09:00:00Z,25373
2000-07-23T09:30:00Z,26353
2000-07-23T10:00:00Z,27383
2000-07-23T10:30:00Z,27979
2000-07-23T11:00:00Z,28699
2000-07-23T11:30:00Z,28908
2000-07-23T12:00:00Z,29089
2000-07-23T12:30:00Z,28964
2000-07-23T13:00:00Z,28209
